reading_id,cutter_id,tunnel_distance,operating_hours,geological_type,cutter_position,advance_speed,revolution_rpm,working_pressure,earth_pressure,total_force,abrasivity_index,total_wear,wear_rate,wear_condition
393,face_outer_4,196.0,98.0,sandy_clay,face_outer,37.9,8.5,185.0,95.0,563.0,4.0,5.217,0.0537,moderate_wear
393,face_outer_5,196.0,98.0,sandy_clay,face_outer,37.9,8.5,185.0,95.0,563.0,4.0,5.586,0.0539,moderate_wear
393,face_outer_6,196.0,98.0,sandy_clay,face_outer,37.9,8.5,185.0,95.0,563.0,4.0,5.922,0.0612,moderate_wear
393,gauge_1,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,8.416,0.082,heavy_wear
393,gauge_2,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,6.574,0.07,moderate_wear
393,gauge_3,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,8.308,0.086,heavy_wear
393,gauge_4,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,8.111,0.0813,heavy_wear
393,gauge_5,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,7.038,0.0716,moderate_wear
393,gauge_6,196.0,98.0,sandy_clay,gauge,37.9,8.5,185.0,95.0,563.0,4.0,8.465,0.0865,heavy_wear
393,back_reamer_1,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,2.894,0.0328,light_wear
393,back_reamer_2,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,4.181,0.0448,light_wear
393,back_reamer_3,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,4.425,0.0435,light_wear
393,back_reamer_4,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,3.842,0.0376,light_wear
393,back_reamer_5,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,3.714,0.0388,light_wear
393,back_reamer_6,196.0,98.0,sandy_clay,back_reamer,37.9,8.5,185.0,95.0,563.0,4.0,2.826,0.033,light_wear
394,face_center_1,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,7.886,0.0796,moderate_wear
394,face_center_2,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,6.778,0.0658,moderate_wear
394,face_center_3,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,7.015,0.0739,moderate_wear
394,face_center_4,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,6.646,0.065,moderate_wear
394,face_center_5,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,5.793,0.0547,moderate_wear
394,face_center_6,196.5,98.25,sandy_clay,face_center,53.5,9.9,178.0,92.0,487.0,4.0,6.037,0.0627,moderate_wear
394,face_outer_1,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,5.04,0.0486,moderate_wear
394,face_outer_2,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,5.564,0.0613,moderate_wear
394,face_outer_3,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,5.47,0.0537,moderate_wear
394,face_outer_4,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,5.43,0.0553,moderate_wear
394,face_outer_5,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,4.688,0.0474,light_wear
394,face_outer_6,196.5,98.25,sandy_clay,face_outer,53.5,9.9,178.0,92.0,487.0,4.0,5.329,0.0556,moderate_wear
394,gauge_1,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,10.058,0.1005,heavy_wear
394,gauge_2,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,10.35,0.1015,heavy_wear
394,gauge_3,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,9.266,0.0966,heavy_wear
394,gauge_4,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,9.672,0.0983,heavy_wear
394,gauge_5,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,7.062,0.0734,moderate_wear
394,gauge_6,196.5,98.25,sandy_clay,gauge,53.5,9.9,178.0,92.0,487.0,4.0,9.075,0.0929,heavy_wear
394,back_reamer_1,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,4.492,0.0455,light_wear
394,back_reamer_2,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,4.289,0.0415,light_wear
394,back_reamer_3,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,4.817,0.044,light_wear
394,back_reamer_4,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,5.034,0.054,moderate_wear
394,back_reamer_5,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,3.554,0.0372,light_wear
394,back_reamer_6,196.5,98.25,sandy_clay,back_reamer,53.5,9.9,178.0,92.0,487.0,4.0,4.688,0.0449,light_wear
395,face_center_1,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,7.016,0.0714,moderate_wear
395,face_center_2,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,8.362,0.081,heavy_wear
395,face_center_3,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,7.593,0.0808,moderate_wear
395,face_center_4,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,5.373,0.057,moderate_wear
395,face_center_5,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,7.022,0.0724,moderate_wear
395,face_center_6,197.0,98.5,sandy_clay,face_center,54.4,8.2,185.0,89.0,566.0,4.0,5.843,0.0602,moderate_wear
395,face_outer_1,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,5.491,0.0607,moderate_wear
395,face_outer_2,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,5.09,0.056,moderate_wear
395,face_outer_3,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,6.032,0.0569,moderate_wear
395,face_outer_4,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,5.574,0.0599,moderate_wear
395,face_outer_5,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,6.48,0.067,moderate_wear
395,face_outer_6,197.0,98.5,sandy_clay,face_outer,54.4,8.2,185.0,89.0,566.0,4.0,7.223,0.0692,moderate_wear
395,gauge_1,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,10.251,0.1025,heavy_wear
395,gauge_2,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,7.791,0.0749,moderate_wear
395,gauge_3,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,9.365,0.0905,heavy_wear
395,gauge_4,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,8.44,0.0886,heavy_wear
395,gauge_5,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,9.656,0.0956,heavy_wear
395,gauge_6,197.0,98.5,sandy_clay,gauge,54.4,8.2,185.0,89.0,566.0,4.0,9.71,0.0996,heavy_wear
395,back_reamer_1,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,4.802,0.0466,light_wear
395,back_reamer_2,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,4.163,0.0454,light_wear
395,back_reamer_3,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,5.26,0.0541,moderate_wear
395,back_reamer_4,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,3.949,0.0427,light_wear
395,back_reamer_5,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,4.16,0.0468,light_wear
395,back_reamer_6,197.0,98.5,sandy_clay,back_reamer,54.4,8.2,185.0,89.0,566.0,4.0,5.69,0.0546,moderate_wear
396,face_center_1,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,6.476,0.0629,moderate_wear
396,face_center_2,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,6.405,0.0599,moderate_wear
396,face_center_3,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,6.345,0.069,moderate_wear
396,face_center_4,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,8.007,0.0832,heavy_wear
396,face_center_5,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,6.294,0.0589,moderate_wear
396,face_center_6,197.5,98.75,sandy_clay,face_center,52.9,9.4,156.0,91.0,556.0,4.0,8.085,0.0775,heavy_wear
396,face_outer_1,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,5.192,0.0514,moderate_wear
396,face_outer_2,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,6.061,0.0658,moderate_wear
396,face_outer_3,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,6.843,0.0668,moderate_wear
396,face_outer_4,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,6.644,0.0637,moderate_wear
396,face_outer_5,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,7.018,0.0687,moderate_wear
396,face_outer_6,197.5,98.75,sandy_clay,face_outer,52.9,9.4,156.0,91.0,556.0,4.0,5.779,0.0614,moderate_wear
396,gauge_1,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,7.215,0.0761,moderate_wear
396,gauge_2,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,9.966,0.101,heavy_wear
396,gauge_3,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,7.768,0.0773,moderate_wear
396,gauge_4,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,8.652,0.0913,heavy_wear
396,gauge_5,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,9.23,0.0931,heavy_wear
396,gauge_6,197.5,98.75,sandy_clay,gauge,52.9,9.4,156.0,91.0,556.0,4.0,9.71,0.095,heavy_wear
396,back_reamer_1,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,4.168,0.0457,light_wear
396,back_reamer_2,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,5.709,0.0534,moderate_wear
396,back_reamer_3,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,4.447,0.0409,light_wear
396,back_reamer_4,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,4.875,0.0446,light_wear
396,back_reamer_5,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,4.565,0.0507,light_wear
396,back_reamer_6,197.5,98.75,sandy_clay,back_reamer,52.9,9.4,156.0,91.0,556.0,4.0,3.965,0.0418,light_wear
397,face_center_1,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,7.323,0.0727,moderate_wear
397,face_center_2,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,6.22,0.0587,moderate_wear
397,face_center_3,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,6.589,0.0624,moderate_wear
397,face_center_4,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,7.081,0.0667,moderate_wear
397,face_center_5,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,7.562,0.0721,moderate_wear
397,face_center_6,198.0,99.0,sandy_clay,face_center,39.6,8.7,179.0,98.0,572.0,4.0,7.194,0.0774,moderate_wear
397,face_outer_1,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,6.272,0.0647,moderate_wear
397,face_outer_2,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,5.809,0.0548,moderate_wear
397,face_outer_3,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,4.627,0.0451,light_wear
397,face_outer_4,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,5.248,0.0486,moderate_wear
397,face_outer_5,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,5.155,0.053,moderate_wear
397,face_outer_6,198.0,99.0,sandy_clay,face_outer,39.6,8.7,179.0,98.0,572.0,4.0,4.527,0.0455,light_wear
397,gauge_1,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,8.745,0.0835,heavy_wear
397,gauge_2,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,7.185,0.0699,moderate_wear
397,gauge_3,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,9.513,0.0947,heavy_wear
397,gauge_4,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,9.257,0.09,heavy_wear
397,gauge_5,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,6.198,0.0652,moderate_wear
397,gauge_6,198.0,99.0,sandy_clay,gauge,39.6,8.7,179.0,98.0,572.0,4.0,9.439,0.0954,heavy_wear
397,back_reamer_1,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,3.299,0.0367,light_wear
397,back_reamer_2,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,3.388,0.0385,light_wear
397,back_reamer_3,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,3.922,0.038,light_wear
397,back_reamer_4,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,3.875,0.0401,light_wear
397,back_reamer_5,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,3.447,0.0349,light_wear
397,back_reamer_6,198.0,99.0,sandy_clay,back_reamer,39.6,8.7,179.0,98.0,572.0,4.0,4.421,0.0432,light_wear
398,face_center_1,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,5.783,0.0566,moderate_wear
398,face_center_2,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,6.118,0.0652,moderate_wear
398,face_center_3,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,5.213,0.0513,moderate_wear
398,face_center_4,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,6.285,0.0623,moderate_wear
398,face_center_5,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,4.217,0.0455,light_wear
398,face_center_6,198.5,99.25,sandy_clay,face_center,36.5,10.0,171.0,92.0,467.0,4.0,5.13,0.0546,moderate_wear
398,face_outer_1,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,3.508,0.0374,light_wear
398,face_outer_2,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,3.765,0.04,light_wear
398,face_outer_3,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,5.223,0.0549,moderate_wear
398,face_outer_4,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,4.502,0.0449,light_wear
398,face_outer_5,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,3.408,0.0366,light_wear
398,face_outer_6,198.5,99.25,sandy_clay,face_outer,36.5,10.0,171.0,92.0,467.0,4.0,4.364,0.0445,light_wear
398,gauge_1,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,7.986,0.0813,moderate_wear
398,gauge_2,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,5.531,0.0585,moderate_wear
398,gauge_3,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,8.568,0.0821,heavy_wear
398,gauge_4,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,8.06,0.0793,heavy_wear
398,gauge_5,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,6.559,0.0679,moderate_wear
398,gauge_6,198.5,99.25,sandy_clay,gauge,36.5,10.0,171.0,92.0,467.0,4.0,7.683,0.0763,moderate_wear
398,back_reamer_1,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,4.183,0.0408,light_wear
398,back_reamer_2,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,4.519,0.0436,light_wear
398,back_reamer_3,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,4.625,0.0418,light_wear
398,back_reamer_4,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,3.235,0.0306,light_wear
398,back_reamer_5,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,3.973,0.0434,light_wear
398,back_reamer_6,198.5,99.25,sandy_clay,back_reamer,36.5,10.0,171.0,92.0,467.0,4.0,3.539,0.0372,light_wear
399,face_center_1,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,6.091,0.0627,moderate_wear
399,face_center_2,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,4.725,0.049,light_wear
399,face_center_3,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,6.913,0.0672,moderate_wear
399,face_center_4,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,6.666,0.0688,moderate_wear
399,face_center_5,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,6.672,0.0695,moderate_wear
399,face_center_6,199.0,99.5,sandy_clay,face_center,40.4,8.2,208.0,86.0,613.0,4.0,6.746,0.0666,moderate_wear
399,face_outer_1,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,5.171,0.0545,moderate_wear
399,face_outer_2,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,5.839,0.0544,moderate_wear
399,face_outer_3,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,4.15,0.0418,light_wear
399,face_outer_4,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,4.574,0.0505,light_wear
399,face_outer_5,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,3.832,0.0411,light_wear
399,face_outer_6,199.0,99.5,sandy_clay,face_outer,40.4,8.2,208.0,86.0,613.0,4.0,5.259,0.0578,moderate_wear
399,gauge_1,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,7.436,0.0708,moderate_wear
399,gauge_2,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,6.228,0.0648,moderate_wear
399,gauge_3,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,6.412,0.0618,moderate_wear
399,gauge_4,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,8.224,0.0798,heavy_wear
399,gauge_5,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,7.436,0.078,moderate_wear
399,gauge_6,199.0,99.5,sandy_clay,gauge,40.4,8.2,208.0,86.0,613.0,4.0,8.069,0.0859,heavy_wear
399,back_reamer_1,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,3.473,0.0361,light_wear
399,back_reamer_2,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,4.767,0.0452,light_wear
399,back_reamer_3,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,3.99,0.0447,light_wear
399,back_reamer_4,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,4.501,0.0411,light_wear
399,back_reamer_5,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,4.034,0.0416,light_wear
399,back_reamer_6,199.0,99.5,sandy_clay,back_reamer,40.4,8.2,208.0,86.0,613.0,4.0,4.92,0.0482,light_wear
400,face_center_1,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,5.895,0.058,moderate_wear
400,face_center_2,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,6.298,0.0584,moderate_wear
400,face_center_3,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,6.13,0.0595,moderate_wear
400,face_center_4,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,6.46,0.0677,moderate_wear
400,face_center_5,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,5.229,0.0551,moderate_wear
400,face_center_6,199.5,99.75,sandy_clay,face_center,48.9,7.1,177.0,101.0,480.0,4.0,6.414,0.068,moderate_wear
400,face_outer_1,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,3.959,0.0428,light_wear
400,face_outer_2,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,6.001,0.0622,moderate_wear
400,face_outer_3,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,5.923,0.0593,moderate_wear
400,face_outer_4,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,4.761,0.0522,light_wear
400,face_outer_5,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,5.683,0.0577,moderate_wear
400,face_outer_6,199.5,99.75,sandy_clay,face_outer,48.9,7.1,177.0,101.0,480.0,4.0,4.462,0.0425,light_wear
400,gauge_1,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,8.1,0.0814,heavy_wear
400,gauge_2,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,9.346,0.0927,heavy_wear
400,gauge_3,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,6.539,0.0637,moderate_wear
400,gauge_4,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,6.797,0.0661,moderate_wear
400,gauge_5,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,6.859,0.0654,moderate_wear
400,gauge_6,199.5,99.75,sandy_clay,gauge,48.9,7.1,177.0,101.0,480.0,4.0,8.922,0.0882,heavy_wear
400,back_reamer_1,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,5.316,0.0496,moderate_wear
400,back_reamer_2,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,3.154,0.0346,light_wear
400,back_reamer_3,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,4.391,0.0476,light_wear
400,back_reamer_4,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,3.571,0.0398,light_wear
400,back_reamer_5,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,3.656,0.0389,light_wear
400,back_reamer_6,199.5,99.75,sandy_clay,back_reamer,48.9,7.1,177.0,101.0,480.0,4.0,3.433,0.039,light_wear
401,face_center_1,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,12.347,0.1255,replacement_needed
401,face_center_2,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,13.005,0.1282,replacement_needed
401,face_center_3,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,15.251,0.156,replacement_needed
401,face_center_4,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,12.184,0.1208,replacement_needed
401,face_center_5,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,12.409,0.129,replacement_needed
401,face_center_6,200.0,100.0,dense_sand,face_center,38.3,8.2,161.0,129.0,719.0,4.5,12.712,0.1294,replacement_needed
401,face_outer_1,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,11.596,0.118,heavy_wear
401,face_outer_2,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,12.325,0.1187,replacement_needed
401,face_outer_3,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,8.983,0.0895,heavy_wear
401,face_outer_4,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,12.858,0.1259,replacement_needed
401,face_outer_5,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,13.098,0.127,replacement_needed
401,face_outer_6,200.0,100.0,dense_sand,face_outer,38.3,8.2,161.0,129.0,719.0,4.5,9.303,0.0905,heavy_wear
401,gauge_1,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,15.191,0.1495,replacement_needed
401,gauge_2,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,18.501,0.1843,replacement_needed
401,gauge_3,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,17.894,0.1782,replacement_needed
401,gauge_4,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,16.1,0.1581,replacement_needed
401,gauge_5,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,18.803,0.1831,replacement_needed
401,gauge_6,200.0,100.0,dense_sand,gauge,38.3,8.2,161.0,129.0,719.0,4.5,13.828,0.1392,replacement_needed
401,back_reamer_1,200.0,100.0,dense_sand,back_reamer,38.3,8.2,161.0,129.0,719.0,4.5,8.031,0.0783,heavy_wear
401,back_reamer_2,200.0,100.0,dense_sand,back_reamer,38.3,8.2,161.0,129.0,719.0,4.5,9.393,0.0897,heavy_wear
401,back_reamer_3,200.0,100.0,dense_sand,back_reamer,38.3,8.2,161.0,129.0,719.0,4.5,8.705,0.0823,heavy_wear
401,back_reamer_4,200.0,100.0,dense_sand,back_reamer,38.3,8.2,161.0,129.0,719.0,4.5,7.328,0.0744,moderate_wear
